Transaction_ID,Order_ID,Invoice_ID,Invoice_Line_ID,Transaction_Date,Posting_Date,Customer_ID,Product_ID,Sales_Rep_ID,Region_ID,Business_Unit,Quantity_Sold,Gross_Sales_Amount,Discount_Amount,Returns_Amount,Net_Sales_Amount
T0014310,O0005750,INV0005750,IL0014310,2026-07-19,2026-07-19,C00040,P0003,SR016,West,Industrial,13541.0,1462.43,383.16,0.0,1079.27
T0014311,O0005750,INV0005750,IL0014311,2026-07-19,2026-07-19,C00040,P0020,SR016,West,Private Label,17064.0,750.82,196.71,0.0,554.1
T0014312,O0005750,INV0005750,IL0014312,2026-07-19,2026-07-19,C00040,P0019,SR016,West,Industrial,9271.0,2252.85,590.25,0.0,1662.61
T0014313,O0005751,INV0005751,IL0014313,2026-07-25,2026-07-25,C00001,P0047,SR001,Midwest,Industrial,24967.0,3021.01,978.81,0.0,2042.2
T0014314,O0005751,INV0005751,IL0014314,2026-07-25,2026-07-25,C00001,P0035,SR001,Midwest,Industrial,48809.0,2147.6,695.82,0.0,1451.77
T0014315,O0005751,INV0005751,IL0014315,2026-07-25,2026-07-25,C00001,P0016,SR001,Midwest,Private Label,50436.0,5245.34,1699.49,0.0,3545.85
T0014316,O0005751,INV0005751,IL0014316,2026-07-25,2026-07-25,C00001,P0034,SR001,Midwest,Retail Packaging,33559.0,8154.84,2642.17,0.0,5512.67
T0014317,O0005752,INV0005752,IL0014317,2026-07-22,2026-07-22,C00033,P0047,SR009,Midwest,Industrial,6719.0,813.0,245.85,0.0,567.15
T0014318,O0005752,INV0005752,IL0014318,2026-07-22,2026-07-22,C00033,P0022,SR009,Midwest,Retail Packaging,7570.0,1081.0,326.89,10.73,743.37
T0014319,O0005752,INV0005752,IL0014319,2026-07-22,2026-07-22,C00033,P0049,SR009,Midwest,Foodservice Packaging,12332.0,2996.68,906.19,0.0,2090.48
T0014320,O0005752,INV0005752,IL0014320,2026-07-22,2026-07-22,C00033,P0028,SR009,Midwest,Private Label,21080.0,3050.28,922.4,0.0,2127.87
T0014321,O0005753,INV0005753,IL0014321,2026-07-20,2026-07-20,C00002,P0035,SR002,Northeast,Industrial,50306.0,2213.46,324.05,0.0,1889.41
T0014322,O0005753,INV0005753,IL0014322,2026-07-20,2026-07-20,C00002,P0065,SR002,Northeast,Foodservice Packaging,46747.0,2056.87,301.13,0.0,1755.74
T0014323,O0005754,INV0005754,IL0014323,2026-07-17,2026-07-17,C00022,P0006,SR022,Northeast,Retail Packaging,19876.0,2438.79,438.98,0.0,1999.8
T0014324,O0005754,INV0005754,IL0014324,2026-07-17,2026-07-17,C00022,P0024,SR022,Northeast,Private Label,7527.0,2157.99,388.44,0.0,1769.55
T0014325,O0005755,INV0005755,IL0014325,2026-07-16,2026-07-16,C00001,P0006,SR001,Midwest,Retail Packaging,40087.0,4918.67,1593.65,0.0,3325.02
T0014326,O0005755,INV0005755,IL0014326,2026-07-16,2026-07-16,C00001,P0016,SR001,Midwest,Private Label,46845.0,4871.88,1578.49,0.0,3293.39
T0014327,O0005756,INV0005756,IL0014327,2026-07-24,2026-07-24,C00106,P0073,SR010,Northeast,Foodservice Packaging,6391.0,924.78,141.12,0.0,783.66
T0014328,O0005757,INV0005757,IL0014328,2026-07-02,2026-07-02,C00001,P0023,SR001,Midwest,Industrial,46136.0,5877.73,1904.38,0.0,3973.34
T0014329,O0005757,INV0005757,IL0014329,2026-07-02,2026-07-02,C00001,P0062,SR001,Midwest,Retail Packaging,18923.0,2289.68,741.86,0.0,1547.83
T0014330,O0005757,INV0005757,IL0014330,2026-07-02,2026-07-02,C00001,P0003,SR001,Midwest,Industrial,29071.0,3139.67,1017.25,0.0,2122.42
T0014331,O0005757,INV0005757,IL0014331,2026-07-02,2026-07-02,C00001,P0042,SR001,Midwest,Retail Packaging,15174.0,2459.71,796.94,0.0,1662.76
T0014332,O0005758,INV0005758,IL0014332,2026-07-10,2026-07-10,C00101,P0078,SR005,Midwest,Retail Packaging,6693.0,722.84,231.38,0.0,491.46
T0014333,O0005758,INV0005758,IL0014333,2026-07-10,2026-07-10,C00101,P0072,SR005,Midwest,Private Label,3572.0,579.02,185.34,0.0,393.68
T0014334,O0005758,INV0005758,IL0014334,2026-07-10,2026-07-10,C00101,P0066,SR005,Midwest,Retail Packaging,2782.0,341.35,109.27,2.64,229.45
T0014335,O0005759,INV0005759,IL0014335,2026-07-18,2026-07-18,C00088,P0002,SR016,West,Retail Packaging,2495.0,301.9,69.19,0.0,232.7
T0014336,O0005760,INV0005760,IL0014336,2026-07-05,2026-07-05,C00001,P0029,SR001,Midwest,Foodservice Packaging,23653.0,7701.42,2495.26,0.0,5206.16
T0014337,O0005760,INV0005760,IL0014337,2026-07-05,2026-07-05,C00001,P0073,SR001,Midwest,Foodservice Packaging,41624.0,6022.99,1951.45,0.0,4071.54
T0014338,O0005760,INV0005760,IL0014338,2026-07-05,2026-07-05,C00001,P0039,SR001,Midwest,Industrial,21441.0,6147.13,1991.67,0.0,4155.46
T0014339,O0005760,INV0005760,IL0014339,2026-07-05,2026-07-05,C00001,P0069,SR001,Midwest,Foodservice Packaging,34995.0,10033.07,3250.71,0.0,6782.35
T0014340,O0005761,INV0005761,IL0014340,2026-07-02,2026-07-02,C00067,P0054,SR019,South,Retail Packaging,2249.0,644.79,146.11,0.0,498.68
T0014341,O0005762,INV0005762,IL0014341,2026-07-23,2026-07-23,C00001,P0074,SR001,Midwest,Retail Packaging,30196.0,9831.82,3185.51,0.0,6646.31
T0014342,O0005762,INV0005762,IL0014342,2026-07-23,2026-07-23,C00001,P0020,SR001,Midwest,Private Label,47480.0,2089.12,676.87,0.0,1412.25
T0014343,O0005762,INV0005762,IL0014343,2026-07-23,2026-07-23,C00001,P0052,SR001,Midwest,Private Label,37778.0,5394.7,1747.88,0.0,3646.82
T0014344,O0005762,INV0005762,IL0014344,2026-07-23,2026-07-23,C00001,P0062,SR001,Midwest,Retail Packaging,33482.0,4051.32,1312.63,0.0,2738.69
T0014345,O0005763,INV0005763,IL0014345,2026-07-08,2026-07-08,C00075,P0070,SR003,South,Retail Packaging,4951.0,256.96,53.27,0.0,203.69
T0014346,O0005764,INV0005764,IL0014346,2026-07-12,2026-07-12,C00001,P0062,SR001,Midwest,Retail Packaging,20661.0,2499.98,809.99,0.0,1689.99
T0014347,O0005764,INV0005764,IL0014347,2026-07-12,2026-07-12,C00001,P0036,SR001,Midwest,Private Label,20220.0,2480.99,803.84,0.0,1677.15
T0014348,O0005765,INV0005765,IL0014348,2026-07-10,2026-07-10,C00016,P0003,SR016,West,Industrial,11678.0,1261.22,339.9,0.0,921.32
T0014349,O0005765,INV0005765,IL0014349,2026-07-10,2026-07-10,C00016,P0015,SR016,West,Industrial,6600.0,389.4,104.94,0.0,284.46
T0014350,O0005765,INV0005765,IL0014350,2026-07-10,2026-07-10,C00016,P0022,SR016,West,Retail Packaging,13418.0,1916.09,516.39,0.0,1399.7
T0014351,O0005765,INV0005765,IL0014351,2026-07-10,2026-07-10,C00016,P0024,SR016,West,Private Label,15119.0,4334.62,1168.18,0.0,3166.44
T0014352,O0005766,INV0005766,IL0014352,2026-07-15,2026-07-15,C00001,P0043,SR001,Midwest,Industrial,32196.0,4658.76,1509.44,0.0,3149.32
T0014353,O0005766,INV0005766,IL0014353,2026-07-15,2026-07-15,C00001,P0005,SR001,Midwest,Foodservice Packaging,39649.0,1744.56,565.24,0.0,1179.32
T0014354,O0005766,INV0005766,IL0014354,2026-07-15,2026-07-15,C00001,P0017,SR001,Midwest,Foodservice Packaging,16890.0,2043.69,662.16,0.0,1381.53
T0014355,O0005767,INV0005767,IL0014355,2026-07-04,2026-07-04,C00001,P0060,SR001,Midwest,Private Label,22176.0,1308.38,423.92,0.0,884.47
T0014356,O0005768,INV0005768,IL0014356,2026-07-15,2026-07-15,C00005,P0038,SR005,Midwest,Retail Packaging,34151.0,4350.84,1317.0,0.0,3033.84
T0014357,O0005768,INV0005768,IL0014357,2026-07-15,2026-07-15,C00005,P0022,SR005,Midwest,Retail Packaging,22791.0,3254.55,985.15,0.0,2269.4
T0014358,O0005769,INV0005769,IL0014358,2026-07-20,2026-07-20,C00063,P0025,SR015,South,Foodservice Packaging,2288.0,118.75,25.45,0.0,93.3
T0014359,O0005769,INV0005769,IL0014359,2026-07-20,2026-07-20,C00063,P0035,SR015,South,Industrial,4945.0,217.58,46.63,0.0,170.95
T0014360,O0005770,INV0005770,IL0014360,2026-07-08,2026-07-08,C00001,P0027,SR001,Midwest,Industrial,31463.0,5100.15,1652.45,0.0,3447.7
T0014361,O0005770,INV0005770,IL0014361,2026-07-08,2026-07-08,C00001,P0025,SR001,Midwest,Foodservice Packaging,40532.0,2103.61,681.57,0.0,1422.04
T0014362,O0005771,INV0005771,IL0014362,2026-07-13,2026-07-13,C00001,P0075,SR001,Midwest,Industrial,24973.0,1473.41,477.38,0.0,996.02
T0014363,O0005771,INV0005771,IL0014363,2026-07-13,2026-07-13,C00001,P0041,SR001,Midwest,Foodservice Packaging,28931.0,4032.98,1306.69,0.0,2726.3
T0014364,O0005772,INV0005772,IL0014364,2026-07-21,2026-07-21,C00017,P0014,SR017,Midwest,Retail Packaging,6067.0,1975.42,586.11,0.0,1389.31
T0014365,O0005772,INV0005772,IL0014365,2026-07-21,2026-07-21,C00017,P0049,SR017,Midwest,Foodservice Packaging,9809.0,2383.59,707.21,0.0,1676.38
T0014366,O0005772,INV0005772,IL0014366,2026-07-21,2026-07-21,C00017,P0020,SR017,Midwest,Private Label,10390.0,457.16,135.64,0.0,321.52
T0014367,O0005773,INV0005773,IL0014367,2026-07-01,2026-07-01,C00001,P0023,SR001,Midwest,Industrial,20625.0,2627.63,851.35,0.0,1776.27
T0014368,O0005773,INV0005773,IL0014368,2026-07-01,2026-07-01,C00001,P0040,SR001,Midwest,Private Label,31206.0,1619.59,524.75,0.0,1094.84
T0014369,O0005773,INV0005773,IL0014369,2026-07-01,2026-07-01,C00001,P0012,SR001,Midwest,Private Label,31804.0,5155.43,1670.36,41.86,3443.21
T0014370,O0005774,INV0005774,IL0014370,2026-07-02,2026-07-02,C00023,P0014,SR023,South,Retail Packaging,14751.0,4802.93,1218.5,0.0,3584.42
T0014371,O0005775,INV0005775,IL0014371,2026-07-06,2026-07-06,C00018,P0053,SR018,Northeast,Foodservice Packaging,18631.0,2373.59,303.58,0.0,2070.01
T0014372,O0005775,INV0005775,IL0014372,2026-07-06,2026-07-06,C00018,P0048,SR018,Northeast,Private Label,14933.0,1612.76,206.27,0.0,1406.49
T0014373,O0005775,INV0005775,IL0014373,2026-07-06,2026-07-06,C00018,P0069,SR018,Northeast,Foodservice Packaging,14845.0,4256.06,544.35,0.0,3711.71
T0014374,O0005775,INV0005775,IL0014374,2026-07-06,2026-07-06,C00018,P0061,SR018,Northeast,Foodservice Packaging,13960.0,1451.84,185.69,0.0,1266.15
T0014375,O0005776,INV0005776,IL0014375,2026-07-18,2026-07-18,C00007,P0008,SR007,South,Private Label,23275.0,2965.24,683.19,0.0,2282.04
T0014376,O0005776,INV0005776,IL0014376,2026-07-18,2026-07-18,C00007,P0076,SR007,South,Private Label,57031.0,5931.22,1366.55,0.0,4564.67
T0014377,O0005777,INV0005777,IL0014377,2026-07-24,2026-07-24,C00001,P0014,SR001,Midwest,Retail Packaging,36883.0,12009.1,3890.95,0.0,8118.15
T0014378,O0005777,INV0005777,IL0014378,2026-07-24,2026-07-24,C00001,P0016,SR001,Midwest,Private Label,58005.0,6032.52,1954.54,0.0,4077.98
T0014379,O0005777,INV0005777,IL0014379,2026-07-24,2026-07-24,C00001,P0049,SR001,Midwest,Foodservice Packaging,18569.0,4512.27,1461.97,0.0,3050.29
T0014380,O0005778,INV0005778,IL0014380,2026-07-27,2026-07-27,C00046,P0033,SR022,Northeast,Foodservice Packaging,14328.0,1547.42,281.48,0.0,1265.95
T0014381,O0005778,INV0005778,IL0014381,2026-07-27,2026-07-27,C00046,P0077,SR022,Northeast,Foodservice Packaging,5681.0,687.4,125.04,0.0,562.36
T0014382,O0005778,INV0005778,IL0014382,2026-07-27,2026-07-27,C00046,P0017,SR022,Northeast,Foodservice Packaging,11369.0,1375.65,250.23,12.66,1112.76
T0014383,O0005779,INV0005779,IL0014383,2026-07-18,2026-07-18,C00088,P0076,SR016,West,Private Label,4551.0,473.3,108.48,0.0,364.82
T0014384,O0005779,INV0005779,IL0014384,2026-07-18,2026-07-18,C00088,P0056,SR016,West,Private Label,5696.0,794.02,181.99,0.0,612.03
T0014385,O0005779,INV0005779,IL0014385,2026-07-18,2026-07-18,C00088,P0021,SR016,West,Foodservice Packaging,3218.0,394.85,90.5,0.0,304.35
T0014386,O0005780,INV0005780,IL0014386,2026-07-10,2026-07-10,C00053,P0033,SR005,Midwest,Foodservice Packaging,14939.0,1613.41,483.06,0.0,1130.36
T0014387,O0005780,INV0005780,IL0014387,2026-07-10,2026-07-10,C00053,P0060,SR005,Midwest,Private Label,13915.0,820.98,245.8,0.0,575.18
T0014388,O0005781,INV0005781,IL0014388,2026-07-08,2026-07-08,C00002,P0045,SR002,Northeast,Foodservice Packaging,49303.0,2908.88,425.86,0.0,2483.02
T0014389,O0005781,INV0005781,IL0014389,2026-07-08,2026-07-08,C00002,P0060,SR002,Northeast,Private Label,49887.0,2943.33,430.9,0.0,2512.43
T0014390,O0005781,INV0005781,IL0014390,2026-07-08,2026-07-08,C00002,P0031,SR002,Northeast,Industrial,50684.0,5271.14,771.69,0.0,4499.44
T0014391,O0005782,INV0005782,IL0014391,2026-07-25,2026-07-25,C00018,P0025,SR018,Northeast,Foodservice Packaging,14886.0,772.58,98.81,0.0,673.77
T0014392,O0005782,INV0005782,IL0014392,2026-07-25,2026-07-25,C00018,P0061,SR018,Northeast,Foodservice Packaging,6515.0,677.56,86.66,0.0,590.9
T0014393,O0005782,INV0005782,IL0014393,2026-07-25,2026-07-25,C00018,P0080,SR018,Northeast,Private Label,7652.0,336.69,43.06,0.0,293.63
T0014394,O0005783,INV0005783,IL0014394,2026-07-26,2026-07-26,C00036,P0051,SR012,West,Industrial,8024.0,984.54,231.27,0.0,753.28
T0014395,O0005784,INV0005784,IL0014395,2026-07-03,2026-07-03,C00002,P0052,SR002,Northeast,Private Label,16114.0,2301.08,336.88,0.0,1964.2
T0014396,O0005785,INV0005785,IL0014396,2026-07-20,2026-07-20,C00001,P0015,SR001,Midwest,Industrial,19538.0,1152.74,373.49,0.0,779.25
T0014397,O0005785,INV0005785,IL0014397,2026-07-20,2026-07-20,C00001,P0001,SR001,Midwest,Foodservice Packaging,21432.0,2228.93,722.17,0.0,1506.76
T0014398,O0005786,INV0005786,IL0014398,2026-07-23,2026-07-23,C00053,P0058,SR005,Midwest,Retail Packaging,7948.0,1150.08,344.33,0.0,805.74
T0014399,O0005786,INV0005786,IL0014399,2026-07-23,2026-07-23,C00053,P0005,SR005,Midwest,Foodservice Packaging,11875.0,522.5,156.44,0.0,366.06
T0014400,O0005787,INV0005787,IL0014400,2026-07-10,2026-07-10,C00033,P0065,SR009,Midwest,Foodservice Packaging,14306.0,629.46,190.35,0.0,439.11
T0014401,O0005787,INV0005787,IL0014401,2026-07-10,2026-07-10,C00033,P0043,SR009,Midwest,Industrial,18292.0,2646.85,800.41,0.0,1846.44
T0014402,O0005787,INV0005787,IL0014402,2026-07-10,2026-07-10,C00033,P0054,SR009,Midwest,Retail Packaging,10716.0,3072.28,929.06,0.0,2143.22
T0014403,O0005787,INV0005787,IL0014403,2026-07-10,2026-07-10,C00033,P0080,SR009,Midwest,Private Label,10544.0,463.94,140.29,0.0,323.64
T0014404,O0005788,INV0005788,IL0014404,2026-07-12,2026-07-12,C00005,P0043,SR005,Midwest,Industrial,55911.0,8090.32,2448.94,0.0,5641.38
T0014405,O0005789,INV0005789,IL0014405,2026-07-02,2026-07-02,C00001,P0004,SR001,Midwest,Private Label,25351.0,6160.29,1995.93,0.0,4164.36
T0014406,O0005790,INV0005790,IL0014406,2026-07-24,2026-07-24,C00001,P0071,SR001,Midwest,Industrial,24904.0,3471.62,1124.8,0.0,2346.81
T0014407,O0005790,INV0005790,IL0014407,2026-07-24,2026-07-24,C00001,P0073,SR001,Midwest,Foodservice Packaging,42453.0,6142.95,1990.32,0.0,4152.63
T0014408,O0005790,INV0005790,IL0014408,2026-07-24,2026-07-24,C00001,P0009,SR001,Midwest,Foodservice Packaging,39728.0,11390.02,3690.37,0.0,7699.65
T0014409,O0005791,INV0005791,IL0014409,2026-07-28,2026-07-28,C00029,P0064,SR005,Midwest,Private Label,15132.0,3677.08,1080.32,0.0,2596.75
T0014410,O0005791,INV0005791,IL0014410,2026-07-28,2026-07-28,C00029,P0016,SR005,Midwest,Private Label,9861.0,1025.54,301.3,0.0,724.24
T0014411,O0005791,INV0005791,IL0014411,2026-07-28,2026-07-28,C00029,P0054,SR005,Midwest,Retail Packaging,5704.0,1635.34,480.46,0.0,1154.87
T0014412,O0005791,INV0005791,IL0014412,2026-07-28,2026-07-28,C00029,P0068,SR005,Midwest,Private Label,18864.0,2403.27,706.08,0.0,1697.19
T0014413,O0005792,INV0005792,IL0014413,2026-07-23,2026-07-23,C00007,P0046,SR007,South,Retail Packaging,26035.0,2707.64,623.84,0.0,2083.8
T0014414,O0005792,INV0005792,IL0014414,2026-07-23,2026-07-23,C00007,P0012,SR007,South,Private Label,28839.0,4674.8,1077.07,0.0,3597.73
T0014415,O0005793,INV0005793,IL0014415,2026-07-17,2026-07-17,C00004,P0058,SR004,West,Retail Packaging,45091.0,6524.67,1595.93,0.0,4928.73
T0014416,O0005793,INV0005793,IL0014416,2026-07-17,2026-07-17,C00004,P0015,SR004,West,Industrial,18682.0,1102.24,269.61,0.0,832.63
T0014417,O0005793,INV0005793,IL0014417,2026-07-17,2026-07-17,C00004,P0024,SR004,West,Private Label,24549.0,7038.2,1721.54,0.0,5316.65
T0014418,O0005794,INV0005794,IL0014418,2026-07-01,2026-07-01,C00049,P0020,SR001,Midwest,Private Label,6374.0,280.46,80.35,2.7,197.41
T0014419,O0005794,INV0005794,IL0014419,2026-07-01,2026-07-01,C00049,P0038,SR001,Midwest,Retail Packaging,14387.0,1832.9,525.13,0.0,1307.78
T0014420,O0005794,INV0005794,IL0014420,2026-07-01,2026-07-01,C00049,P0007,SR001,Midwest,Industrial,10912.0,1558.23,446.43,0.0,1111.8
T0014421,O0005795,INV0005795,IL0014421,2026-07-22,2026-07-22,C00054,P0076,SR006,Northeast,Private Label,18681.0,1942.82,272.38,0.0,1670.44
T0014422,O0005795,INV0005795,IL0014422,2026-07-22,2026-07-22,C00054,P0014,SR006,Northeast,Retail Packaging,9344.0,3042.41,426.55,0.0,2615.86
T0014423,O0005795,INV0005795,IL0014423,2026-07-22,2026-07-22,C00054,P0048,SR006,Northeast,Private Label,14755.0,1593.54,223.41,0.0,1370.13
T0014424,O0005796,INV0005796,IL0014424,2026-07-06,2026-07-06,C00034,P0012,SR010,Northeast,Private Label,6397.0,1036.95,153.05,0.0,883.9
T0014425,O0005796,INV0005796,IL0014425,2026-07-06,2026-07-06,C00034,P0048,SR010,Northeast,Private Label,9667.0,1044.04,154.1,0.0,889.94
T0014426,O0005796,INV0005796,IL0014426,2026-07-06,2026-07-06,C00034,P0038,SR010,Northeast,Retail Packaging,16129.0,2054.83,303.29,0.0,1751.54
T0014427,O0005796,INV0005796,IL0014427,2026-07-06,2026-07-06,C00034,P0079,SR010,Northeast,Industrial,15590.0,3788.37,559.16,0.0,3229.21
T0014428,O0005797,INV0005797,IL0014428,2026-07-24,2026-07-24,C00010,P0003,SR010,Northeast,Industrial,60786.0,6564.89,1128.5,0.0,5436.38
T0014429,O0005797,INV0005797,IL0014429,2026-07-24,2026-07-24,C00010,P0074,SR010,Northeast,Retail Packaging,24317.0,7917.62,1361.04,0.0,6556.58
T0014430,O0005797,INV0005797,IL0014430,2026-07-24,2026-07-24,C00010,P0040,SR010,Northeast,Private Label,29097.0,1510.13,259.59,0.0,1250.54
T0014431,O0005798,INV0005798,IL0014431,2026-07-24,2026-07-24,C00013,P0062,SR013,Midwest,Retail Packaging,23370.0,2827.77,809.02,0.0,2018.75
T0014432,O0005798,INV0005798,IL0014432,2026-07-24,2026-07-24,C00013,P0072,SR013,Midwest,Private Label,28309.0,4588.89,1312.88,0.0,3276.01
T0014433,O0005799,INV0005799,IL0014433,2026-07-18,2026-07-18,C00022,P0060,SR022,Northeast,Private Label,10816.0,638.14,114.87,0.0,523.28
T0014434,O0005799,INV0005799,IL0014434,2026-07-18,2026-07-18,C00022,P0033,SR022,Northeast,Foodservice Packaging,20854.0,2252.23,405.4,0.0,1846.83
T0014435,O0005799,INV0005799,IL0014435,2026-07-18,2026-07-18,C00022,P0025,SR022,Northeast,Foodservice Packaging,7641.0,396.57,71.38,0.0,325.19
T0014436,O0005800,INV0005800,IL0014436,2026-07-24,2026-07-24,C00045,P0080,SR021,Midwest,Private Label,7286.0,320.58,92.68,0.0,227.9
T0014437,O0005800,INV0005800,IL0014437,2026-07-24,2026-07-24,C00045,P0044,SR021,Midwest,Private Label,15906.0,5178.99,1497.25,0.0,3681.75
T0014438,O0005800,INV0005800,IL0014438,2026-07-24,2026-07-24,C00045,P0067,SR021,Midwest,Industrial,10377.0,1481.84,428.4,0.0,1053.44
T0014439,O0005800,INV0005800,IL0014439,2026-07-24,2026-07-24,C00045,P0030,SR021,Midwest,Retail Packaging,16943.0,999.64,289.0,9.56,701.08
T0014440,O0005801,INV0005801,IL0014440,2026-07-10,2026-07-10,C00002,P0074,SR002,Northeast,Retail Packaging,30990.0,10090.34,1477.23,0.0,8613.12
T0014441,O0005802,INV0005802,IL0014441,2026-07-14,2026-07-14,C00005,P0006,SR005,Midwest,Retail Packaging,41359.0,5074.75,1536.13,0.0,3538.62
T0014442,O0005803,INV0005803,IL0014442,2026-07-16,2026-07-16,C00002,P0051,SR002,Northeast,Industrial,20571.0,2524.06,369.52,0.0,2154.54
T0014443,O0005803,INV0005803,IL0014443,2026-07-16,2026-07-16,C00002,P0047,SR002,Northeast,Industrial,33869.0,4098.15,599.97,0.0,3498.18
T0014444,O0005803,INV0005803,IL0014444,2026-07-16,2026-07-16,C00002,P0078,SR002,Northeast,Retail Packaging,44440.0,4799.52,702.65,0.0,4096.87
T0014445,O0005803,INV0005803,IL0014445,2026-07-16,2026-07-16,C00002,P0049,SR002,Northeast,Foodservice Packaging,33643.0,8175.25,1196.86,0.0,6978.39
T0014446,O0005804,INV0005804,IL0014446,2026-07-09,2026-07-09,C00047,P0074,SR023,South,Retail Packaging,14260.0,4643.06,917.93,0.0,3725.12
T0014447,O0005805,INV0005805,IL0014447,2026-07-22,2026-07-22,C00002,P0052,SR002,Northeast,Private Label,38524.0,5501.23,805.38,0.0,4695.85
T0014448,O0005805,INV0005805,IL0014448,2026-07-22,2026-07-22,C00002,P0050,SR002,Northeast,Retail Packaging,27648.0,1216.51,178.1,0.0,1038.41
T0014449,O0005806,INV0005806,IL0014449,2026-07-14,2026-07-14,C00002,P0072,SR002,Northeast,Private Label,24381.0,3952.16,578.6,0.0,3373.56
T0014450,O0005806,INV0005806,IL0014450,2026-07-14,2026-07-14,C00002,P0013,SR002,Northeast,Foodservice Packaging,54572.0,7896.57,1156.06,0.0,6740.51
T0014451,O0005807,INV0005807,IL0014451,2026-07-08,2026-07-08,C00061,P0074,SR013,Midwest,Retail Packaging,3432.0,1117.46,337.92,0.0,779.54
T0014452,O0005807,INV0005807,IL0014452,2026-07-08,2026-07-08,C00061,P0076,SR013,Midwest,Private Label,4015.0,417.56,126.27,0.0,291.29
T0014453,O0005807,INV0005807,IL0014453,2026-07-08,2026-07-08,C00061,P0080,SR013,Midwest,Private Label,4274.0,188.06,56.87,0.0,131.19
T0014454,O0005807,INV0005807,IL0014454,2026-07-08,2026-07-08,C00061,P0032,SR013,Midwest,Private Label,4658.0,563.62,170.44,0.0,393.18
T0014455,O0005808,INV0005808,IL0014455,2026-07-08,2026-07-08,C00042,P0079,SR018,Northeast,Industrial,7124.0,1731.13,246.69,0.0,1484.45
T0014456,O0005808,INV0005808,IL0014456,2026-07-08,2026-07-08,C00042,P0058,SR018,Northeast,Retail Packaging,14178.0,2051.56,292.35,0.0,1759.21
T0014457,O0005808,INV0005808,IL0014457,2026-07-08,2026-07-08,C00042,P0009,SR018,Northeast,Foodservice Packaging,12064.0,3458.75,492.87,0.0,2965.88
T0014458,O0005808,INV0005808,IL0014458,2026-07-08,2026-07-08,C00042,P0041,SR018,Northeast,Foodservice Packaging,19497.0,2717.88,387.3,0.0,2330.58
T0014459,O0005809,INV0005809,IL0014459,2026-07-27,2026-07-27,C00077,P0024,SR005,Midwest,Private Label,2152.0,616.98,198.61,0.0,418.37
T0014460,O0005810,INV0005810,IL0014460,2026-07-28,2026-07-28,C00071,P0058,SR023,South,Retail Packaging,6333.0,916.39,175.58,0.0,740.81
T0014461,O0005810,INV0005810,IL0014461,2026-07-28,2026-07-28,C00071,P0051,SR023,South,Industrial,3686.0,452.27,86.66,0.0,365.62
T0014462,O0005810,INV0005810,IL0014462,2026-07-28,2026-07-28,C00071,P0011,SR023,South,Industrial,3299.0,459.88,88.11,0.0,371.77
T0014463,O0005811,INV0005811,IL0014463,2026-07-18,2026-07-18,C00012,P0009,SR012,West,Foodservice Packaging,44706.0,12817.21,3209.43,0.0,9607.78
T0014464,O0005812,INV0005812,IL0014464,2026-07-26,2026-07-26,C00056,P0050,SR008,West,Retail Packaging,5882.0,258.81,65.53,0.0,193.28
T0014465,O0005813,INV0005813,IL0014465,2026-07-02,2026-07-02,C00031,P0010,SR007,South,Retail Packaging,15287.0,793.4,164.95,0.0,628.45
T0014466,O0005813,INV0005813,IL0014466,2026-07-02,2026-07-02,C00031,P0061,SR007,South,Foodservice Packaging,16131.0,1677.62,348.78,0.0,1328.85
T0014467,O0005814,INV0005814,IL0014467,2026-07-25,2026-07-25,C00051,P0061,SR003,South,Foodservice Packaging,20033.0,2083.43,449.6,0.0,1633.83
T0014468,O0005814,INV0005814,IL0014468,2026-07-25,2026-07-25,C00051,P0057,SR003,South,Foodservice Packaging,5678.0,920.4,198.62,0.0,721.78
T0014469,O0005814,INV0005814,IL0014469,2026-07-25,2026-07-25,C00051,P0005,SR003,South,Foodservice Packaging,9902.0,435.69,94.02,0.0,341.67
T0014470,O0005815,INV0005815,IL0014470,2026-07-18,2026-07-18,C00003,P0052,SR003,South,Private Label,40515.0,5785.54,347.13,0.0,5438.41
T0014471,O0005815,INV0005815,IL0014471,2026-07-18,2026-07-18,C00003,P0069,SR003,South,Foodservice Packaging,21314.0,6110.72,366.64,0.0,5744.08
T0014472,O0005815,INV0005815,IL0014472,2026-07-18,2026-07-18,C00003,P0032,SR003,South,Private Label,40020.0,4842.42,290.55,0.0,4551.87
T0014473,O0005815,INV0005815,IL0014473,2026-07-18,2026-07-18,C00003,P0004,SR003,South,Private Label,38205.0,9283.82,557.03,0.0,8726.79
T0014474,O0005816,INV0005816,IL0014474,2026-07-12,2026-07-12,C00001,P0013,SR001,Midwest,Foodservice Packaging,37077.0,5365.04,1738.27,0.0,3626.77
T0014475,O0005817,INV0005817,IL0014475,2026-07-20,2026-07-20,C00078,P0073,SR006,Northeast,Foodservice Packaging,5300.0,766.91,102.31,0.0,664.6
T0014476,O0005818,INV0005818,IL0014476,2026-07-23,2026-07-23,C00001,P0078,SR001,Midwest,Retail Packaging,32037.0,3460.0,1121.04,0.0,2338.96
T0014477,O0005818,INV0005818,IL0014477,2026-07-23,2026-07-23,C00001,P0039,SR001,Midwest,Industrial,48150.0,13804.61,4472.69,0.0,9331.91
T0014478,O0005818,INV0005818,IL0014478,2026-07-23,2026-07-23,C00001,P0064,SR001,Midwest,Private Label,42039.0,10215.48,3309.81,0.0,6905.66
