Customer_ID,Period,Rebate_Rate,Rebate_Amount,Rebate_Program_ID
C00098,2025-08-01,0.0,0.0,RP0098
C00098,2025-09-01,0.0,0.0,RP0098
C00098,2025-10-01,0.0,0.0,RP0098
C00098,2025-11-01,0.0,0.0,RP0098
C00098,2026-01-01,0.0,0.0,RP0098
C00098,2026-02-01,0.0,0.0,RP0098
C00098,2026-05-01,0.0,0.0,RP0098
C00099,2024-09-01,0.0,0.0,RP0099
C00099,2024-12-01,0.0,0.0,RP0099
C00099,2025-01-01,0.0,0.0,RP0099
C00099,2025-05-01,0.0,0.0,RP0099
C00099,2025-06-01,0.0,0.0,RP0099
C00099,2025-09-01,0.0,0.0,RP0099
C00099,2025-11-01,0.0,0.0,RP0099
C00099,2026-04-01,0.0,0.0,RP0099
C00099,2026-05-01,0.0,0.0,RP0099
C00099,2026-06-01,0.0,0.0,RP0099
C00100,2024-11-01,0.0,0.0,RP0100
C00100,2025-03-01,0.0,0.0,RP0100
C00100,2025-04-01,0.0,0.0,RP0100
C00100,2025-06-01,0.0,0.0,RP0100
C00100,2025-12-01,0.0,0.0,RP0100
C00100,2026-01-01,0.0,0.0,RP0100
C00100,2026-02-01,0.0,0.0,RP0100
C00100,2026-06-01,0.0,0.0,RP0100
C00100,2026-07-01,0.0,0.0,RP0100
C00101,2024-09-01,0.0,0.0,RP0101
C00101,2024-10-01,0.0,0.0,RP0101
C00101,2025-01-01,0.0,0.0,RP0101
C00101,2025-02-01,0.0,0.0,RP0101
C00101,2025-03-01,0.0,0.0,RP0101
C00101,2025-05-01,0.0,0.0,RP0101
C00101,2025-07-01,0.0,0.0,RP0101
C00101,2025-08-01,0.0,0.0,RP0101
C00101,2025-11-01,0.0,0.0,RP0101
C00101,2026-01-01,0.0,0.0,RP0101
C00101,2026-02-01,0.0,0.0,RP0101
C00101,2026-04-01,0.0,0.0,RP0101
C00101,2026-05-01,0.0,0.0,RP0101
C00101,2026-06-01,0.0,0.0,RP0101
C00101,2026-07-01,0.0,0.0,RP0101
C00102,2024-10-01,0.0,0.0,RP0102
C00102,2025-01-01,0.0,0.0,RP0102
C00102,2025-07-01,0.0,0.0,RP0102
C00102,2025-08-01,0.0,0.0,RP0102
C00102,2026-01-01,0.0,0.0,RP0102
C00102,2026-02-01,0.0,0.0,RP0102
C00102,2026-06-01,0.0,0.0,RP0102
C00102,2026-08-01,0.0,0.0,RP0102
C00103,2024-11-01,0.0,0.0,RP0103
C00103,2024-12-01,0.0,0.0,RP0103
C00103,2025-01-01,0.0,0.0,RP0103
C00103,2025-02-01,0.0,0.0,RP0103
C00103,2025-04-01,0.0,0.0,RP0103
C00103,2025-05-01,0.0,0.0,RP0103
C00103,2025-06-01,0.0,0.0,RP0103
C00103,2025-08-01,0.0,0.0,RP0103
C00103,2025-10-01,0.0,0.0,RP0103
C00103,2025-11-01,0.0,0.0,RP0103
C00103,2025-12-01,0.0,0.0,RP0103
C00103,2026-01-01,0.0,0.0,RP0103
C00103,2026-04-01,0.0,0.0,RP0103
C00103,2026-05-01,0.0,0.0,RP0103
C00103,2026-06-01,0.0,0.0,RP0103
C00104,2024-09-01,0.0,0.0,RP0104
C00104,2024-10-01,0.0,0.0,RP0104
C00104,2024-11-01,0.0,0.0,RP0104
C00104,2025-03-01,0.0,0.0,RP0104
C00104,2025-04-01,0.0,0.0,RP0104
C00104,2025-10-01,0.0,0.0,RP0104
C00104,2026-01-01,0.0,0.0,RP0104
C00104,2026-02-01,0.0,0.0,RP0104
C00104,2026-03-01,0.0,0.0,RP0104
C00104,2026-05-01,0.0,0.0,RP0104
C00105,2024-09-01,0.0,0.0,RP0105
C00105,2024-10-01,0.0,0.0,RP0105
C00105,2024-11-01,0.0,0.0,RP0105
C00105,2024-12-01,0.0,0.0,RP0105
C00105,2025-01-01,0.0,0.0,RP0105
C00105,2025-02-01,0.0,0.0,RP0105
C00105,2025-04-01,0.0,0.0,RP0105
C00105,2025-06-01,0.0,0.0,RP0105
C00105,2025-08-01,0.0,0.0,RP0105
C00105,2025-10-01,0.0,0.0,RP0105
C00105,2025-11-01,0.0,0.0,RP0105
C00105,2026-02-01,0.0,0.0,RP0105
C00105,2026-08-01,0.0,0.0,RP0105
C00106,2024-11-01,0.0,0.0,RP0106
C00106,2024-12-01,0.0,0.0,RP0106
C00106,2025-01-01,0.0,0.0,RP0106
C00106,2025-02-01,0.0,0.0,RP0106
C00106,2025-03-01,0.0,0.0,RP0106
C00106,2025-04-01,0.0,0.0,RP0106
C00106,2025-05-01,0.0,0.0,RP0106
C00106,2025-06-01,0.0,0.0,RP0106
C00106,2025-07-01,0.0,0.0,RP0106
C00106,2025-08-01,0.0,0.0,RP0106
C00106,2025-11-01,0.0,0.0,RP0106
C00106,2026-01-01,0.0,0.0,RP0106
C00106,2026-02-01,0.0,0.0,RP0106
C00106,2026-05-01,0.0,0.0,RP0106
C00106,2026-06-01,0.0,0.0,RP0106
C00106,2026-07-01,0.0,0.0,RP0106
C00107,2024-09-01,0.0,0.0,RP0107
C00107,2024-10-01,0.0,0.0,RP0107
C00107,2024-12-01,0.0,0.0,RP0107
C00107,2025-05-01,0.0,0.0,RP0107
C00107,2025-07-01,0.0,0.0,RP0107
C00107,2025-09-01,0.0,0.0,RP0107
C00107,2025-12-01,0.0,0.0,RP0107
C00107,2026-05-01,0.0,0.0,RP0107
C00107,2026-06-01,0.0,0.0,RP0107
C00107,2026-07-01,0.0,0.0,RP0107
C00107,2026-08-01,0.0,0.0,RP0107
C00108,2025-09-01,0.0,0.0,RP0108
C00108,2026-01-01,0.0,0.0,RP0108
C00108,2026-02-01,0.0,0.0,RP0108
C00108,2026-05-01,0.0,0.0,RP0108
C00108,2026-06-01,0.0,0.0,RP0108
C00108,2026-07-01,0.0,0.0,RP0108
C00109,2024-09-01,0.0,0.0,RP0109
C00109,2024-10-01,0.0,0.0,RP0109
C00109,2024-11-01,0.0,0.0,RP0109
C00109,2025-03-01,0.0,0.0,RP0109
C00109,2025-07-01,0.0,0.0,RP0109
C00109,2025-11-01,0.0,0.0,RP0109
C00109,2026-01-01,0.0,0.0,RP0109
C00109,2026-02-01,0.0,0.0,RP0109
C00109,2026-04-01,0.0,0.0,RP0109
C00109,2026-05-01,0.0,0.0,RP0109
C00110,2024-11-01,0.0,0.0,RP0110
C00110,2025-01-01,0.0,0.0,RP0110
C00110,2025-03-01,0.0,0.0,RP0110
C00110,2025-04-01,0.0,0.0,RP0110
C00110,2025-05-01,0.0,0.0,RP0110
C00110,2025-12-01,0.0,0.0,RP0110
C00110,2026-01-01,0.0,0.0,RP0110
C00111,2024-10-01,0.0,0.0,RP0111
C00111,2024-11-01,0.0,0.0,RP0111
C00111,2025-03-01,0.0,0.0,RP0111
C00111,2025-05-01,0.0,0.0,RP0111
C00111,2025-07-01,0.0,0.0,RP0111
C00111,2026-04-01,0.0,0.0,RP0111
C00112,2025-04-01,0.0,0.0,RP0112
C00112,2025-06-01,0.0,0.0,RP0112
C00112,2026-02-01,0.0,0.0,RP0112
C00112,2026-04-01,0.0,0.0,RP0112
C00113,2025-03-01,0.0,0.0,RP0113
C00113,2025-06-01,0.0,0.0,RP0113
C00113,2025-07-01,0.0,0.0,RP0113
C00113,2025-11-01,0.0,0.0,RP0113
C00113,2025-12-01,0.0,0.0,RP0113
C00113,2026-01-01,0.0,0.0,RP0113
C00113,2026-02-01,0.0,0.0,RP0113
C00113,2026-07-01,0.0,0.0,RP0113
C00113,2026-08-01,0.0,0.0,RP0113
C00114,2024-09-01,0.0,0.0,RP0114
C00114,2024-11-01,0.0,0.0,RP0114
C00114,2024-12-01,0.0,0.0,RP0114
C00114,2025-02-01,0.0,0.0,RP0114
C00114,2025-04-01,0.0,0.0,RP0114
C00114,2025-11-01,0.0,0.0,RP0114
C00114,2025-12-01,0.0,0.0,RP0114
C00114,2026-03-01,0.0,0.0,RP0114
C00114,2026-07-01,0.0,0.0,RP0114
C00115,2024-09-01,0.0,0.0,RP0115
C00115,2024-10-01,0.0,0.0,RP0115
C00115,2024-12-01,0.0,0.0,RP0115
C00115,2025-01-01,0.0,0.0,RP0115
C00115,2025-05-01,0.0,0.0,RP0115
C00115,2025-10-01,0.0,0.0,RP0115
C00115,2025-11-01,0.0,0.0,RP0115
C00115,2025-12-01,0.0,0.0,RP0115
C00115,2026-05-01,0.0,0.0,RP0115
C00115,2026-06-01,0.0,0.0,RP0115
C00115,2026-08-01,0.0,0.0,RP0115
C00116,2024-09-01,0.0,0.0,RP0116
C00116,2024-10-01,0.0,0.0,RP0116
C00116,2024-11-01,0.0,0.0,RP0116
C00116,2025-02-01,0.0,0.0,RP0116
C00116,2025-03-01,0.0,0.0,RP0116
C00116,2025-04-01,0.0,0.0,RP0116
C00116,2025-06-01,0.0,0.0,RP0116
C00116,2025-08-01,0.0,0.0,RP0116
C00116,2025-09-01,0.0,0.0,RP0116
C00116,2025-11-01,0.0,0.0,RP0116
C00116,2026-01-01,0.0,0.0,RP0116
C00116,2026-03-01,0.0,0.0,RP0116
C00116,2026-04-01,0.0,0.0,RP0116
C00116,2026-05-01,0.0,0.0,RP0116
C00116,2026-06-01,0.0,0.0,RP0116
C00116,2026-08-01,0.0,0.0,RP0116
C00117,2024-10-01,0.0,0.0,RP0117
C00117,2024-11-01,0.0,0.0,RP0117
C00117,2025-04-01,0.0,0.0,RP0117
C00117,2025-05-01,0.0,0.0,RP0117
C00117,2025-08-01,0.0,0.0,RP0117
C00117,2025-09-01,0.0,0.0,RP0117
C00117,2025-10-01,0.0,0.0,RP0117
C00117,2026-01-01,0.0,0.0,RP0117
C00117,2026-02-01,0.0,0.0,RP0117
C00117,2026-03-01,0.0,0.0,RP0117
C00117,2026-04-01,0.0,0.0,RP0117
C00117,2026-05-01,0.0,0.0,RP0117
C00118,2024-12-01,0.0,0.0,RP0118
C00118,2025-01-01,0.0,0.0,RP0118
C00118,2025-07-01,0.0,0.0,RP0118
C00118,2025-09-01,0.0,0.0,RP0118
C00118,2025-10-01,0.0,0.0,RP0118
C00118,2025-11-01,0.0,0.0,RP0118
C00118,2026-02-01,0.0,0.0,RP0118
C00118,2026-03-01,0.0,0.0,RP0118
C00118,2026-04-01,0.0,0.0,RP0118
C00119,2024-10-01,0.0,0.0,RP0119
C00119,2025-01-01,0.0,0.0,RP0119
C00119,2025-04-01,0.0,0.0,RP0119
C00119,2025-05-01,0.0,0.0,RP0119
C00119,2025-07-01,0.0,0.0,RP0119
C00119,2025-08-01,0.0,0.0,RP0119
C00119,2025-09-01,0.0,0.0,RP0119
C00119,2025-11-01,0.0,0.0,RP0119
C00119,2026-02-01,0.0,0.0,RP0119
C00119,2026-03-01,0.0,0.0,RP0119
C00119,2026-05-01,0.0,0.0,RP0119
C00120,2025-01-01,0.0,0.0,RP0120
C00120,2025-02-01,0.0,0.0,RP0120
C00120,2025-04-01,0.0,0.0,RP0120
C00120,2026-01-01,0.0,0.0,RP0120
C00120,2026-07-01,0.0,0.0,RP0120
