Commission_ID,Transaction_ID,Invoice_Line_ID,Sales_Rep_ID,Customer_ID,Product_ID,Commission_Date,Commission_Type,Commission_Rate,Commission_Amount
COM0004365,T0004365,IL0004365,SR005,C00497,P0038,2025-09-24,New Account,0.0583,58.2
COM0004366,T0004366,IL0004366,SR006,C00021,P0049,2026-02-12,Accelerator,0.044,76.91
COM0004367,T0004367,IL0004367,SR007,C00455,P0145,2025-08-29,Accelerator,0.0246,12.36
COM0004368,T0004368,IL0004368,SR008,C00003,P0024,2025-09-19,Standard,0.0305,3.26
COM0004369,T0004369,IL0004369,SR009,C00014,P0136,2026-07-16,New Account,0.0516,25.81
COM0004370,T0004370,IL0004370,SR010,C00165,P0068,2025-09-25,New Account,0.0162,16.04
COM0004371,T0004371,IL0004371,SR011,C00473,P0042,2025-10-27,Standard,0.0608,15.13
COM0004372,T0004372,IL0004372,SR012,C00254,P0136,2026-08-23,Standard,0.0561,15.76
COM0004373,T0004373,IL0004373,SR013,C00391,P0082,2025-07-05,New Account,0.0202,5.39
COM0004374,T0004374,IL0004374,SR014,C00134,P0096,2026-09-02,Standard,0.0597,29.48
COM0004375,T0004375,IL0004375,SR015,C00331,P0145,2025-03-14,Accelerator,0.0445,20.57
COM0004376,T0004376,IL0004376,SR016,C00493,P0095,2026-09-30,Standard,0.0387,19.96
COM0004377,T0004377,IL0004377,SR017,C00022,P0145,2025-07-05,Standard,0.0271,7.68
COM0004378,T0004378,IL0004378,SR018,C00491,P0124,2026-09-29,Standard,0.0112,29.62
COM0004379,T0004379,IL0004379,SR019,C00291,P0057,2026-02-01,Accelerator,0.0148,39.82
COM0004380,T0004380,IL0004380,SR020,C00487,P0125,2025-09-12,Standard,0.0488,19.62
COM0004381,T0004381,IL0004381,SR021,C00111,P0028,2026-05-03,Accelerator,0.0526,132.26
COM0004382,T0004382,IL0004382,SR022,C00327,P0114,2026-02-14,Standard,0.0535,9.63
COM0004383,T0004383,IL0004383,SR023,C00196,P0019,2026-02-12,Standard,0.0305,0.94
COM0004384,T0004384,IL0004384,SR024,C00052,P0002,2025-01-22,Accelerator,0.0525,7.86
COM0004385,T0004385,IL0004385,SR025,C00050,P0010,2025-11-23,Standard,0.0586,18.64
COM0004386,T0004386,IL0004386,SR026,C00003,P0098,2025-04-25,Standard,0.0335,50.87
COM0004387,T0004387,IL0004387,SR027,C00406,P0109,2025-03-25,Standard,0.0104,5.86
COM0004388,T0004388,IL0004388,SR028,C00480,P0085,2026-08-28,Standard,0.0588,21.88
COM0004389,T0004389,IL0004389,SR029,C00130,P0078,2025-12-01,New Account,0.0446,37.18
COM0004390,T0004390,IL0004390,SR030,C00340,P0037,2026-06-15,New Account,0.017,16.61
COM0004391,T0004391,IL0004391,SR031,C00151,P0037,2025-06-24,Accelerator,0.0637,23.71
COM0004392,T0004392,IL0004392,SR032,C00255,P0032,2026-03-30,New Account,0.0199,1.22
COM0004393,T0004393,IL0004393,SR033,C00213,P0116,2026-06-21,New Account,0.01,8.29
COM0004394,T0004394,IL0004394,SR034,C00032,P0012,2026-09-22,Accelerator,0.0487,31.69
COM0004395,T0004395,IL0004395,SR035,C00194,P0009,2026-08-05,Accelerator,0.0554,132.79
COM0004396,T0004396,IL0004396,SR036,C00063,P0107,2026-05-20,Standard,0.017,25.1
COM0004397,T0004397,IL0004397,SR037,C00240,P0119,2025-12-19,Accelerator,0.0302,27.68
COM0004398,T0004398,IL0004398,SR038,C00326,P0045,2025-08-05,Standard,0.0626,130.45
COM0004399,T0004399,IL0004399,SR039,C00388,P0137,2025-09-21,Accelerator,0.0526,20.51
COM0004400,T0004400,IL0004400,SR040,C00332,P0016,2025-10-09,Standard,0.0144,2.11
COM0004401,T0004401,IL0004401,SR001,C00151,P0092,2026-07-31,Standard,0.0459,141.72
COM0004402,T0004402,IL0004402,SR002,C00112,P0090,2025-09-08,New Account,0.0637,82.28
COM0004403,T0004403,IL0004403,SR003,C00395,P0124,2026-01-09,New Account,0.0413,42.2
COM0004404,T0004404,IL0004404,SR004,C00058,P0052,2025-01-01,New Account,0.0231,40.01
COM0004405,T0004405,IL0004405,SR005,C00449,P0023,2025-11-15,New Account,0.0416,7.28
COM0004406,T0004406,IL0004406,SR006,C00083,P0141,2025-10-07,Standard,0.0611,15.25
COM0004407,T0004407,IL0004407,SR007,C00230,P0094,2026-09-07,Accelerator,0.0441,74.11
COM0004408,T0004408,IL0004408,SR008,C00336,P0143,2025-02-09,Accelerator,0.0385,1.27
COM0004409,T0004409,IL0004409,SR009,C00347,P0097,2025-01-15,Standard,0.0361,47.91
COM0004410,T0004410,IL0004410,SR010,C00443,P0051,2026-01-27,Accelerator,0.0304,53.44
COM0004411,T0004411,IL0004411,SR011,C00174,P0059,2026-04-15,Accelerator,0.0346,80.39
COM0004412,T0004412,IL0004412,SR012,C00370,P0075,2026-03-19,New Account,0.0622,7.03
COM0004413,T0004413,IL0004413,SR013,C00376,P0052,2026-06-03,New Account,0.021,3.52
COM0004414,T0004414,IL0004414,SR014,C00183,P0137,2025-02-22,New Account,0.0547,42.78
COM0004415,T0004415,IL0004415,SR015,C00411,P0042,2026-05-11,Accelerator,0.017,25.23
COM0004416,T0004416,IL0004416,SR016,C00177,P0076,2025-12-15,Standard,0.0438,14.65
COM0004417,T0004417,IL0004417,SR017,C00229,P0135,2026-04-30,Accelerator,0.0155,9.84
COM0004418,T0004418,IL0004418,SR018,C00478,P0033,2026-01-29,Standard,0.0423,36.67
COM0004419,T0004419,IL0004419,SR019,C00322,P0033,2026-11-19,New Account,0.0578,105.67
COM0004420,T0004420,IL0004420,SR020,C00343,P0056,2026-05-15,Standard,0.0412,34.23
COM0004421,T0004421,IL0004421,SR021,C00378,P0030,2025-04-08,New Account,0.047,44.43
COM0004422,T0004422,IL0004422,SR022,C00324,P0046,2026-07-31,Accelerator,0.0532,14.61
COM0004423,T0004423,IL0004423,SR023,C00119,P0083,2025-03-12,Accelerator,0.0625,28.78
COM0004424,T0004424,IL0004424,SR024,C00276,P0045,2025-10-13,Standard,0.0214,10.34
COM0004425,T0004425,IL0004425,SR025,C00221,P0022,2025-05-08,Accelerator,0.0425,0.73
COM0004426,T0004426,IL0004426,SR026,C00079,P0121,2025-10-28,New Account,0.0583,16.67
COM0004427,T0004427,IL0004427,SR027,C00019,P0099,2025-12-29,New Account,0.0407,16.58
COM0004428,T0004428,IL0004428,SR028,C00441,P0071,2026-08-02,Standard,0.0103,2.16
COM0004429,T0004429,IL0004429,SR029,C00363,P0139,2026-10-15,New Account,0.0316,55.05
COM0004430,T0004430,IL0004430,SR030,C00367,P0063,2025-01-11,Accelerator,0.0433,13.05
COM0004431,T0004431,IL0004431,SR031,C00420,P0091,2026-03-14,New Account,0.0613,7.5
COM0004432,T0004432,IL0004432,SR032,C00332,P0075,2025-03-22,Standard,0.0388,39.65
COM0004433,T0004433,IL0004433,SR033,C00418,P0116,2025-12-12,Standard,0.0562,135.81
COM0004434,T0004434,IL0004434,SR034,C00257,P0054,2025-04-13,New Account,0.0221,14.04
COM0004435,T0004435,IL0004435,SR035,C00021,P0086,2025-07-21,Standard,0.0631,59.52
COM0004436,T0004436,IL0004436,SR036,C00012,P0117,2025-12-11,Standard,0.0596,59.35
COM0004437,T0004437,IL0004437,SR037,C00042,P0013,2026-03-13,Standard,0.0643,112.22
COM0004438,T0004438,IL0004438,SR038,C00444,P0028,2025-10-05,Standard,0.012,1.02
COM0004439,T0004439,IL0004439,SR039,C00163,P0150,2025-08-04,Standard,0.0481,0.92
COM0004440,T0004440,IL0004440,SR040,C00111,P0136,2026-10-10,Accelerator,0.0434,17.73
COM0004441,T0004441,IL0004441,SR001,C00414,P0057,2026-08-13,Accelerator,0.0544,31.16
COM0004442,T0004442,IL0004442,SR002,C00239,P0093,2025-03-17,Standard,0.065,121.48
COM0004443,T0004443,IL0004443,SR003,C00065,P0106,2025-05-09,Standard,0.0353,38.62
COM0004444,T0004444,IL0004444,SR004,C00447,P0112,2026-02-18,Accelerator,0.0513,12.81
COM0004445,T0004445,IL0004445,SR005,C00126,P0030,2026-08-07,Standard,0.0287,9.15
COM0004446,T0004446,IL0004446,SR006,C00316,P0064,2025-12-17,New Account,0.0194,30.74
COM0004447,T0004447,IL0004447,SR007,C00057,P0099,2025-12-12,Standard,0.0523,16.14
COM0004448,T0004448,IL0004448,SR008,C00148,P0032,2025-07-19,Standard,0.0402,6.36
COM0004449,T0004449,IL0004449,SR009,C00226,P0084,2026-06-02,Standard,0.0354,39.85
COM0004450,T0004450,IL0004450,SR010,C00112,P0143,2026-05-16,Accelerator,0.0523,23.26
COM0004451,T0004451,IL0004451,SR011,C00461,P0090,2025-02-10,Standard,0.0598,56.84
COM0004452,T0004452,IL0004452,SR012,C00166,P0108,2026-03-02,New Account,0.0391,108.75
COM0004453,T0004453,IL0004453,SR013,C00158,P0023,2025-08-22,Accelerator,0.0161,22.58
COM0004454,T0004454,IL0004454,SR014,C00014,P0109,2025-03-31,Accelerator,0.0108,22.9
COM0004455,T0004455,IL0004455,SR015,C00216,P0041,2026-01-11,New Account,0.0246,44.17
COM0004456,T0004456,IL0004456,SR016,C00250,P0117,2026-11-28,Standard,0.0582,86.63
COM0004457,T0004457,IL0004457,SR017,C00384,P0029,2025-05-05,Standard,0.0529,57.68
COM0004458,T0004458,IL0004458,SR018,C00378,P0131,2025-12-10,New Account,0.0446,92.58
COM0004459,T0004459,IL0004459,SR019,C00109,P0021,2025-02-24,Standard,0.0155,16.93
COM0004460,T0004460,IL0004460,SR020,C00405,P0131,2026-06-05,New Account,0.0609,85.54
COM0004461,T0004461,IL0004461,SR021,C00239,P0149,2025-12-31,Accelerator,0.033,2.38
COM0004462,T0004462,IL0004462,SR022,C00028,P0097,2026-09-19,New Account,0.0193,14.97
COM0004463,T0004463,IL0004463,SR023,C00486,P0035,2025-07-29,New Account,0.0383,104.76
COM0004464,T0004464,IL0004464,SR024,C00010,P0006,2025-05-30,New Account,0.0189,18.03
COM0004465,T0004465,IL0004465,SR025,C00049,P0025,2025-09-25,New Account,0.052,4.92
COM0004466,T0004466,IL0004466,SR026,C00145,P0096,2026-07-31,New Account,0.0569,15.12
COM0004467,T0004467,IL0004467,SR027,C00403,P0146,2025-10-04,New Account,0.0162,4.59
COM0004468,T0004468,IL0004468,SR028,C00230,P0106,2026-08-05,Standard,0.0232,9.33
COM0004469,T0004469,IL0004469,SR029,C00370,P0059,2025-10-15,Standard,0.0643,86.53
COM0004470,T0004470,IL0004470,SR030,C00296,P0093,2026-10-19,New Account,0.0193,1.62
COM0004471,T0004471,IL0004471,SR031,C00445,P0045,2025-01-31,Accelerator,0.0423,24.0
COM0004472,T0004472,IL0004472,SR032,C00112,P0020,2025-09-12,Standard,0.0544,76.1
COM0004473,T0004473,IL0004473,SR033,C00447,P0101,2026-05-09,Accelerator,0.0609,19.44
COM0004474,T0004474,IL0004474,SR034,C00493,P0046,2025-05-25,Accelerator,0.0412,7.49
COM0004475,T0004475,IL0004475,SR035,C00463,P0123,2025-03-30,Accelerator,0.0534,5.3
COM0004476,T0004476,IL0004476,SR036,C00301,P0100,2025-10-09,Accelerator,0.0225,35.02
COM0004477,T0004477,IL0004477,SR037,C00027,P0109,2026-05-11,Standard,0.0577,157.92
COM0004478,T0004478,IL0004478,SR038,C00357,P0115,2026-01-16,Accelerator,0.0408,15.41
COM0004479,T0004479,IL0004479,SR039,C00447,P0023,2026-11-03,Accelerator,0.0308,46.47
COM0004480,T0004480,IL0004480,SR040,C00225,P0148,2026-10-25,Accelerator,0.0544,38.4
COM0004481,T0004481,IL0004481,SR001,C00113,P0140,2025-01-11,Accelerator,0.0137,24.81
COM0004482,T0004482,IL0004482,SR002,C00378,P0023,2025-11-11,Standard,0.0366,45.55
COM0004483,T0004483,IL0004483,SR003,C00358,P0046,2025-07-18,New Account,0.0522,45.55
COM0004484,T0004484,IL0004484,SR004,C00241,P0094,2025-07-31,Accelerator,0.0248,36.78
COM0004485,T0004485,IL0004485,SR005,C00297,P0037,2025-01-05,New Account,0.0262,21.05
COM0004486,T0004486,IL0004486,SR006,C00133,P0020,2025-01-20,Accelerator,0.0598,25.53
COM0004487,T0004487,IL0004487,SR007,C00190,P0114,2025-11-19,New Account,0.0611,11.0
COM0004488,T0004488,IL0004488,SR008,C00220,P0001,2026-03-25,New Account,0.063,37.85
COM0004489,T0004489,IL0004489,SR009,C00396,P0136,2026-06-23,Standard,0.022,5.65
COM0004490,T0004490,IL0004490,SR010,C00448,P0058,2026-11-05,New Account,0.0231,7.94
COM0004491,T0004491,IL0004491,SR011,C00268,P0149,2026-02-13,New Account,0.0288,9.76
COM0004492,T0004492,IL0004492,SR012,C00179,P0047,2026-01-23,Standard,0.0535,27.38
COM0004493,T0004493,IL0004493,SR013,C00120,P0093,2026-05-18,Standard,0.025,9.92
COM0004494,T0004494,IL0004494,SR014,C00476,P0054,2025-07-21,Standard,0.0647,38.17
COM0004495,T0004495,IL0004495,SR015,C00210,P0112,2025-06-07,New Account,0.0454,20.74
COM0004496,T0004496,IL0004496,SR016,C00493,P0114,2026-02-28,Accelerator,0.0564,19.16
COM0004497,T0004497,IL0004497,SR017,C00487,P0147,2026-05-29,Standard,0.0176,6.08
COM0004498,T0004498,IL0004498,SR018,C00061,P0015,2026-02-02,Accelerator,0.048,12.28
COM0004499,T0004499,IL0004499,SR019,C00057,P0138,2026-09-13,Standard,0.0143,4.59
COM0004500,T0004500,IL0004500,SR020,C00207,P0053,2026-04-24,New Account,0.0216,24.09
COM0004501,T0004501,IL0004501,SR021,C00476,P0077,2026-07-21,Standard,0.0371,64.55
COM0004502,T0004502,IL0004502,SR022,C00220,P0112,2026-06-08,Accelerator,0.0168,10.97
COM0004503,T0004503,IL0004503,SR023,C00316,P0008,2025-10-01,Standard,0.0498,102.02
COM0004504,T0004504,IL0004504,SR024,C00121,P0098,2025-11-26,New Account,0.0556,71.36
COM0004505,T0004505,IL0004505,SR025,C00083,P0037,2025-06-03,New Account,0.0151,22.06
COM0004506,T0004506,IL0004506,SR026,C00076,P0128,2025-01-11,Standard,0.0534,20.56
COM0004507,T0004507,IL0004507,SR027,C00241,P0112,2026-09-19,New Account,0.0581,66.41
COM0004508,T0004508,IL0004508,SR028,C00347,P0003,2026-09-01,Accelerator,0.0473,56.8
COM0004509,T0004509,IL0004509,SR029,C00207,P0021,2025-01-26,Standard,0.0124,13.37
COM0004510,T0004510,IL0004510,SR030,C00132,P0082,2025-09-22,Accelerator,0.0589,57.51
COM0004511,T0004511,IL0004511,SR031,C00098,P0147,2025-03-27,Standard,0.0108,14.1
COM0004512,T0004512,IL0004512,SR032,C00223,P0150,2025-11-21,Standard,0.0122,1.58
COM0004513,T0004513,IL0004513,SR033,C00421,P0054,2026-03-18,Standard,0.0311,13.6
COM0004514,T0004514,IL0004514,SR034,C00033,P0117,2025-04-26,Accelerator,0.0321,3.43
COM0004515,T0004515,IL0004515,SR035,C00456,P0133,2026-03-28,New Account,0.0542,149.48
COM0004516,T0004516,IL0004516,SR036,C00029,P0093,2025-10-21,Standard,0.0115,2.9
COM0004517,T0004517,IL0004517,SR037,C00335,P0105,2025-06-03,New Account,0.0644,65.89
COM0004518,T0004518,IL0004518,SR038,C00281,P0070,2025-03-11,New Account,0.0366,2.43
COM0004519,T0004519,IL0004519,SR039,C00464,P0128,2025-07-11,New Account,0.0106,6.69
COM0004520,T0004520,IL0004520,SR040,C00427,P0096,2025-02-18,New Account,0.0441,1.54
COM0004521,T0004521,IL0004521,SR001,C00399,P0057,2026-11-20,Accelerator,0.0434,5.84
COM0004522,T0004522,IL0004522,SR002,C00317,P0006,2025-12-24,Standard,0.0162,21.32
COM0004523,T0004523,IL0004523,SR003,C00359,P0064,2026-08-10,Standard,0.0586,31.26
COM0004524,T0004524,IL0004524,SR004,C00167,P0040,2025-07-15,Accelerator,0.0645,142.79
COM0004525,T0004525,IL0004525,SR005,C00255,P0019,2025-10-06,Accelerator,0.0364,11.64
COM0004526,T0004526,IL0004526,SR006,C00214,P0035,2026-10-26,Standard,0.0441,53.51
COM0004527,T0004527,IL0004527,SR007,C00464,P0138,2026-09-19,Accelerator,0.0104,6.01
COM0004528,T0004528,IL0004528,SR008,C00112,P0051,2026-01-31,Standard,0.0287,37.69
COM0004529,T0004529,IL0004529,SR009,C00390,P0137,2026-02-28,Standard,0.0403,73.41
COM0004530,T0004530,IL0004530,SR010,C00386,P0056,2026-12-18,New Account,0.0404,9.38
COM0004531,T0004531,IL0004531,SR011,C00353,P0086,2026-07-11,New Account,0.0233,11.13
COM0004532,T0004532,IL0004532,SR012,C00410,P0073,2025-04-20,Accelerator,0.0475,122.93
COM0004533,T0004533,IL0004533,SR013,C00219,P0105,2025-10-05,Accelerator,0.0107,5.97
COM0004534,T0004534,IL0004534,SR014,C00201,P0110,2026-02-10,Accelerator,0.022,26.46
COM0004535,T0004535,IL0004535,SR015,C00477,P0128,2026-05-25,Accelerator,0.0408,37.69
COM0004536,T0004536,IL0004536,SR016,C00120,P0144,2025-05-16,New Account,0.0118,6.36
COM0004537,T0004537,IL0004537,SR017,C00050,P0080,2026-02-06,Standard,0.0246,13.53
COM0004538,T0004538,IL0004538,SR018,C00045,P0093,2025-07-25,New Account,0.0602,8.65
COM0004539,T0004539,IL0004539,SR019,C00260,P0075,2026-05-12,Standard,0.034,11.79
COM0004540,T0004540,IL0004540,SR020,C00456,P0029,2026-09-28,Standard,0.014,3.84
COM0004541,T0004541,IL0004541,SR021,C00485,P0134,2026-11-14,Accelerator,0.0567,10.59
COM0004542,T0004542,IL0004542,SR022,C00229,P0071,2025-11-11,Accelerator,0.02,12.34
COM0004543,T0004543,IL0004543,SR023,C00302,P0147,2026-05-12,Standard,0.0431,15.64
COM0004544,T0004544,IL0004544,SR024,C00134,P0086,2025-11-20,Standard,0.0307,8.43
COM0004545,T0004545,IL0004545,SR025,C00281,P0065,2025-11-15,New Account,0.0291,10.79
COM0004546,T0004546,IL0004546,SR026,C00466,P0031,2026-09-14,Standard,0.0511,29.53
COM0004547,T0004547,IL0004547,SR027,C00314,P0025,2026-01-26,Accelerator,0.0482,111.66
COM0004548,T0004548,IL0004548,SR028,C00218,P0133,2026-05-02,Accelerator,0.0453,2.23
COM0004549,T0004549,IL0004549,SR029,C00294,P0096,2025-04-24,Accelerator,0.0143,5.8
COM0004550,T0004550,IL0004550,SR030,C00184,P0084,2026-10-30,New Account,0.0479,28.98
COM0004551,T0004551,IL0004551,SR031,C00433,P0133,2025-03-21,Accelerator,0.0388,34.35
COM0004552,T0004552,IL0004552,SR032,C00366,P0044,2026-04-25,Standard,0.053,6.73
COM0004553,T0004553,IL0004553,SR033,C00002,P0061,2025-12-15,Accelerator,0.0406,1.13
COM0004554,T0004554,IL0004554,SR034,C00246,P0060,2026-06-10,Accelerator,0.0515,1.48
COM0004555,T0004555,IL0004555,SR035,C00106,P0128,2025-06-20,New Account,0.0581,91.82
COM0004556,T0004556,IL0004556,SR036,C00025,P0067,2026-08-23,New Account,0.0477,25.64
COM0004557,T0004557,IL0004557,SR037,C00027,P0089,2025-07-30,Accelerator,0.0622,99.25
COM0004558,T0004558,IL0004558,SR038,C00223,P0076,2026-08-25,New Account,0.0377,10.9
COM0004559,T0004559,IL0004559,SR039,C00452,P0003,2025-09-19,Standard,0.0257,3.85
COM0004560,T0004560,IL0004560,SR040,C00360,P0052,2025-04-02,Accelerator,0.0351,29.59
COM0004561,T0004561,IL0004561,SR001,C00220,P0011,2025-06-27,New Account,0.0606,24.36
COM0004562,T0004562,IL0004562,SR002,C00312,P0049,2026-04-19,New Account,0.0245,39.52
COM0004563,T0004563,IL0004563,SR003,C00445,P0125,2025-10-13,Accelerator,0.0272,16.32
COM0004564,T0004564,IL0004564,SR004,C00345,P0086,2026-06-10,New Account,0.0279,17.95
COM0004565,T0004565,IL0004565,SR005,C00086,P0033,2025-03-22,Accelerator,0.0139,4.93
COM0004566,T0004566,IL0004566,SR006,C00092,P0019,2025-09-26,Accelerator,0.0284,35.38
COM0004567,T0004567,IL0004567,SR007,C00289,P0130,2025-10-23,Standard,0.0241,18.26
COM0004568,T0004568,IL0004568,SR008,C00019,P0050,2025-08-09,New Account,0.0632,82.04
COM0004569,T0004569,IL0004569,SR009,C00216,P0006,2026-01-24,New Account,0.0522,106.42
COM0004570,T0004570,IL0004570,SR010,C00244,P0083,2026-01-02,New Account,0.0538,2.66
COM0004571,T0004571,IL0004571,SR011,C00367,P0036,2025-04-16,New Account,0.0136,25.32
COM0004572,T0004572,IL0004572,SR012,C00182,P0067,2026-07-23,New Account,0.0424,57.2
COM0004573,T0004573,IL0004573,SR013,C00152,P0068,2025-04-27,Standard,0.0452,48.07
COM0004574,T0004574,IL0004574,SR014,C00253,P0141,2026-03-28,New Account,0.0318,4.73
COM0004575,T0004575,IL0004575,SR015,C00153,P0048,2026-07-04,Accelerator,0.0405,28.43
COM0004576,T0004576,IL0004576,SR016,C00422,P0145,2026-02-01,New Account,0.0163,0.76
COM0004577,T0004577,IL0004577,SR017,C00182,P0076,2025-04-13,New Account,0.0406,13.32
COM0004578,T0004578,IL0004578,SR018,C00451,P0047,2025-01-07,Standard,0.0615,55.32
COM0004579,T0004579,IL0004579,SR019,C00311,P0021,2026-06-06,Standard,0.05,7.47
COM0004580,T0004580,IL0004580,SR020,C00342,P0135,2025-08-11,Accelerator,0.0387,123.28
COM0004581,T0004581,IL0004581,SR021,C00200,P0031,2025-10-07,Standard,0.0209,27.5
COM0004582,T0004582,IL0004582,SR022,C00435,P0084,2026-05-22,Standard,0.0263,49.33
COM0004583,T0004583,IL0004583,SR023,C00259,P0103,2025-05-14,New Account,0.0638,77.76
COM0004584,T0004584,IL0004584,SR024,C00198,P0042,2025-04-02,Standard,0.0221,5.28
COM0004585,T0004585,IL0004585,SR025,C00106,P0104,2026-04-18,New Account,0.0424,53.62
COM0004586,T0004586,IL0004586,SR026,C00339,P0037,2025-02-26,New Account,0.0166,18.73
COM0004587,T0004587,IL0004587,SR027,C00312,P0049,2026-04-08,Accelerator,0.0477,49.65
COM0004588,T0004588,IL0004588,SR028,C00087,P0089,2025-04-14,Accelerator,0.0449,11.91
COM0004589,T0004589,IL0004589,SR029,C00140,P0013,2026-11-30,Accelerator,0.0382,8.73
COM0004590,T0004590,IL0004590,SR030,C00341,P0021,2025-01-15,Accelerator,0.0448,34.51
COM0004591,T0004591,IL0004591,SR031,C00456,P0047,2025-03-15,Accelerator,0.0473,38.16
COM0004592,T0004592,IL0004592,SR032,C00109,P0102,2025-12-15,Accelerator,0.0626,18.97
COM0004593,T0004593,IL0004593,SR033,C00476,P0147,2025-08-31,New Account,0.0624,119.35
COM0004594,T0004594,IL0004594,SR034,C00292,P0026,2025-01-20,Accelerator,0.0542,26.0
COM0004595,T0004595,IL0004595,SR035,C00021,P0125,2026-07-04,New Account,0.036,2.21
COM0004596,T0004596,IL0004596,SR036,C00426,P0082,2025-04-14,New Account,0.0375,2.28
COM0004597,T0004597,IL0004597,SR037,C00123,P0128,2025-07-28,Standard,0.0263,4.45
COM0004598,T0004598,IL0004598,SR038,C00093,P0095,2026-04-17,Standard,0.0198,7.52
COM0004599,T0004599,IL0004599,SR039,C00173,P0098,2025-07-10,New Account,0.0156,11.3
COM0004600,T0004600,IL0004600,SR040,C00047,P0107,2026-01-01,New Account,0.0444,32.25
COM0004601,T0004601,IL0004601,SR001,C00189,P0078,2025-03-30,Standard,0.0297,2.27
COM0004602,T0004602,IL0004602,SR002,C00127,P0020,2025-05-01,New Account,0.0113,16.11
COM0004603,T0004603,IL0004603,SR003,C00101,P0085,2026-12-24,New Account,0.036,22.63
COM0004604,T0004604,IL0004604,SR004,C00262,P0083,2025-11-13,New Account,0.053,98.31
COM0004605,T0004605,IL0004605,SR005,C00123,P0057,2026-07-17,New Account,0.0215,3.63
COM0004606,T0004606,IL0004606,SR006,C00101,P0020,2025-05-28,New Account,0.045,6.95
COM0004607,T0004607,IL0004607,SR007,C00055,P0103,2025-01-15,Standard,0.0571,25.37
COM0004608,T0004608,IL0004608,SR008,C00065,P0098,2025-12-21,Standard,0.021,11.22
COM0004609,T0004609,IL0004609,SR009,C00485,P0067,2026-02-20,Standard,0.0497,19.2
COM0004610,T0004610,IL0004610,SR010,C00200,P0123,2025-11-10,Standard,0.0396,50.99
COM0004611,T0004611,IL0004611,SR011,C00315,P0144,2026-05-15,New Account,0.0143,8.63
COM0004612,T0004612,IL0004612,SR012,C00198,P0019,2026-08-04,Accelerator,0.0301,29.59
COM0004613,T0004613,IL0004613,SR013,C00379,P0011,2026-03-02,New Account,0.0436,39.89
COM0004614,T0004614,IL0004614,SR014,C00497,P0129,2025-06-11,New Account,0.0422,47.46
COM0004615,T0004615,IL0004615,SR015,C00480,P0095,2026-11-20,Accelerator,0.0302,18.31
COM0004616,T0004616,IL0004616,SR016,C00172,P0012,2026-06-01,Standard,0.0132,3.21
COM0004617,T0004617,IL0004617,SR017,C00041,P0048,2025-03-14,Accelerator,0.0298,12.09
COM0004618,T0004618,IL0004618,SR018,C00327,P0147,2026-01-07,New Account,0.0304,11.82
COM0004619,T0004619,IL0004619,SR019,C00125,P0096,2025-07-29,Standard,0.0254,5.66
COM0004620,T0004620,IL0004620,SR020,C00299,P0128,2026-09-27,Accelerator,0.0356,27.36
COM0004621,T0004621,IL0004621,SR021,C00421,P0041,2026-07-01,Accelerator,0.0495,7.72
COM0004622,T0004622,IL0004622,SR022,C00169,P0027,2026-02-22,Accelerator,0.0444,42.47
COM0004623,T0004623,IL0004623,SR023,C00196,P0136,2025-01-24,New Account,0.0255,29.03
COM0004624,T0004624,IL0004624,SR024,C00225,P0037,2026-12-21,Accelerator,0.0411,34.41
COM0004625,T0004625,IL0004625,SR025,C00300,P0031,2025-08-12,Accelerator,0.0289,8.69
COM0004626,T0004626,IL0004626,SR026,C00011,P0087,2025-07-19,Standard,0.0591,115.81
COM0004627,T0004627,IL0004627,SR027,C00050,P0043,2026-03-28,New Account,0.0314,83.92
COM0004628,T0004628,IL0004628,SR028,C00408,P0105,2025-04-25,Standard,0.0537,62.15
COM0004629,T0004629,IL0004629,SR029,C00443,P0030,2025-12-05,Accelerator,0.0464,11.79
COM0004630,T0004630,IL0004630,SR030,C00040,P0010,2025-10-29,Standard,0.0518,62.21
COM0004631,T0004631,IL0004631,SR031,C00477,P0137,2026-01-04,Standard,0.0334,35.98
COM0004632,T0004632,IL0004632,SR032,C00366,P0112,2025-10-12,New Account,0.0106,9.56
COM0004633,T0004633,IL0004633,SR033,C00455,P0046,2025-03-02,Standard,0.0401,21.19
COM0004634,T0004634,IL0004634,SR034,C00189,P0135,2026-07-19,New Account,0.0157,9.55
COM0004635,T0004635,IL0004635,SR035,C00325,P0102,2025-12-12,Standard,0.0518,25.86
COM0004636,T0004636,IL0004636,SR036,C00220,P0059,2025-12-11,New Account,0.0468,55.3
COM0004637,T0004637,IL0004637,SR037,C00285,P0143,2026-10-11,Accelerator,0.0203,27.89
COM0004638,T0004638,IL0004638,SR038,C00118,P0079,2026-06-29,Standard,0.0224,42.82
COM0004639,T0004639,IL0004639,SR039,C00322,P0143,2025-01-02,Standard,0.0324,34.96
COM0004640,T0004640,IL0004640,SR040,C00323,P0024,2025-11-15,Standard,0.0507,5.29
COM0004641,T0004641,IL0004641,SR001,C00289,P0106,2025-12-02,Accelerator,0.0258,25.58
COM0004642,T0004642,IL0004642,SR002,C00116,P0064,2026-09-16,Accelerator,0.0444,6.3
COM0004643,T0004643,IL0004643,SR003,C00398,P0100,2026-03-30,Accelerator,0.0234,4.93
COM0004644,T0004644,IL0004644,SR004,C00160,P0138,2026-02-28,Standard,0.0616,11.36
